o_time,longitud,latitud,profundidad, nro_est, rms, gap, modelo_vel, error_longitud,error_latitud,error_prof, operador,the_mags
2021-03-22 09:11:33, -71.196, -29.385, 78.2, 12, 0.3, 105, 3, 3.5, 1.8, 4.0, nico, 3.0 L 
2021-03-22 09:48:38, -66.853, -23.043, 263.2, 11, 0.3, 277, Q, 7.6, 4.7, 9.3, nico, 3.6 L 
2021-03-22 13:04:33, -71.166, -34.134, 70.5, 30, 0.3, 99, 3, 1.8, 1.0, 2.3, mdur, 4.2 L 
2021-03-22 13:25:14, -68.862, -20.797, 99.4, 13, 0.2, 214, p, 3.9, 1.5, 5.3, harz, 3.0 L 
2021-03-22 14:34:40, -71.705, -32.421, 34.4, 19, 0.3, 233, 3, 2.5, 2.0, 5.9, harz, 3.1 L 
2021-03-22 17:09:06, -69.709, -31.577, 137.8, 15, 0.3, 201, C, 5.9, 1.2, 6.1, mdur, 3.0 L 
2021-03-23 01:53:28, -69.374, -28.333, 131.2, 8, 0.2, 224, Q, 7.1, 3.0, 10.5, eatl, 3.2 L 
2021-03-23 02:37:36, -68.777, -21.684, 125.7, 6, 0.3, 203, 1, 6.9, 2.4, 6.3, nico, 3.1 L 
2021-03-23 07:17:14, -58.380, -62.275, 5.4, 4, 0.1, 226, v, 11.7, 15.5, 17.7, eatl, 3.1 L 
2021-03-23 10:10:24, -67.597, -24.297, 218.5, 8, 0.3, 240, Q, 10.4, 4.4, 11.5, nico, 3.3 L 
2021-03-23 10:14:07, -58.443, -62.295, 4.9, 4, 0.1, 211, v, 3.2, 1.8, 3.5, eatl, 3.4 L 
2021-03-23 11:51:20, -67.311, -23.983, 228.6, 7, 0.3, 297, Q, 9.4, 4.5, 10.4, thor, 3.5 L 
2021-03-23 12:09:45, -68.717, -21.146, 117.1, 10, 0.2, 208, p, 4.6, 1.4, 5.2, mdur, 3.0 L 
2021-03-23 13:24:31, -66.544, -23.126, 229.7, 10, 0.3, 104, Q, 3.1, 5.0, 11.0, harz, 4.2 L 
2021-03-23 15:58:48, -68.828, -21.113, 114.4, 9, 0.2, 202, p, 5.2, 1.5, 5.9, harz, 3.0 L 
2021-03-23 19:27:20, -69.638, -18.796, 94.1, 12, 0.3, 76, p, 2.8, 1.6, 4.1, harz, 3.5 L 
2021-03-24 04:40:41, -71.509, -32.014, 44.0, 16, 0.3, 164, 3, 3.1, 1.1, 2.7, nico, 3.1 L 
2021-03-24 05:58:46, -67.136, -24.167, 202.5, 8, 0.3, 150, Q, 2.5, 4.2, 7.5, eatl, 3.8 L 
2021-03-24 10:24:22, -67.488, -24.282, 211.7, 11, 0.3, 236, Q, 5.0, 2.5, 5.9, thor, 3.7 L 
2021-03-24 10:32:05, -71.734, -30.698, 33.3, 11, 0.3, 215, 3, 3.8, 1.7, 2.8, nico, 3.0 L 
2021-03-24 14:57:45, -71.995, -34.537, 15.0, 14, 0.3, 191, J, 3.4, 1.8, 4.1, cris, 3.6 L 
2021-03-24 15:55:57, -67.232, -23.997, 230.6, 9, 0.3, 297, Q, 8.3, 5.9, 11.7, tark, 4.0 L 
2021-03-24 16:31:14, -71.554, -29.875, 39.9, 10, 0.3, 189, C, 5.6, 1.8, 3.9, cris, 3.6 L 
2021-03-24 17:01:10, -68.738, -22.130, 115.0, 6, 0.1, 206, 1, 4.0, 1.3, 3.8, mabs, 3.0 L 
2021-03-24 20:21:43, -71.262, -28.440, 43.9, 12, 0.3, 202, 3, 3.7, 1.8, 2.9, mabs, 4.3 L 4.3 Mw 
2021-03-24 22:00:10, -72.645, -28.599, 15.0, 8, 0.3, 262,  , 22.5, 5.6, 9.5, mabs, 3.3 L 
2021-03-25 00:43:16, -70.760, -25.972, 38.5, 10, 0.3, 202, 4, 5.7, 2.0, 2.8, yole, 3.3 L 
2021-03-25 02:18:47, -71.598, -30.435, 28.1, 17, 0.3, 204, C, 4.1, 1.8, 3.9, yole, 4.5 L 
2021-03-25 05:39:23, -70.545, -28.626, 107.7, 16, 0.3, 79, 4, 4.0, 1.9, 3.9, tati, 4.4 L 
2021-03-25 22:19:23, -71.249, -29.310, 65.8, 11, 0.3, 174, 3, 3.7, 1.5, 5.1, mabs, 3.5 L 
2021-03-25 22:22:20, -69.299, -19.317, 105.2, 10, 0.3, 146, p, 4.7, 2.0, 5.1, tark, 3.7 L 
2021-03-26 06:56:17, -69.182, -21.460, 98.5, 11, 0.3, 181, p, 4.7, 1.3, 4.3, yole, 3.3 L 
2021-03-26 08:06:15, -69.169, -23.319, 81.5, 10, 0.2, 122, 1, 2.0, 1.5, 4.2, yole, 4.0 L 
2021-03-26 09:08:33, -71.681, -32.128, 34.1, 24, 0.3, 185, C, 3.7, 1.5, 3.6, yole, 4.1 L 
2021-03-26 13:36:45, -71.493, -31.154, 50.9, 8, 0.3, 192, 3, 4.0, 2.3, 4.3, mabs, 3.1 L 
2021-03-26 20:01:14, -58.380, -62.304, 5.7, 4, 0.2, 214, v, 8.6, 3.9, 16.4, cris, 3.0 L 
2021-03-26 20:34:47, -58.422, -62.265, 11.6, 4, 0.2, 227, v, 6.5, 9.3, 6.0, cris, 3.0 L 
2021-03-26 20:39:46, -71.269, -28.972, 84.5, 3, 0.2, 233, 3, 19.5, 3.6, 10.6, tark, 3.5 L 
2021-03-26 21:23:08, -69.280, -19.787, 98.6, 10, 0.3, 119, 1, 3.3, 1.9, 3.5, mabs, 3.4 L 
2021-03-27 06:45:18, -68.950, -21.042, 114.9, 8, 0.2, 208, p, 3.9, 1.4, 5.2, tati, 3.1 L 
2021-03-27 09:19:39, -55.575, -61.162, 10.0, 5, 0.2, 320, v, 10.2, 4.7, 0.0, tati, 4.0 L 
2021-03-27 10:18:34, -68.856, -20.241, 114.3, 12, 0.3, 201, p, 7.0, 2.0, 4.2, tati, 3.1 L 
2021-03-27 14:59:00, -71.176, -27.602, 30.0, 7, 0.3, 191, Q, 3.1, 1.7, 20.5, tark, 3.1 L 
2021-03-27 20:17:13, -69.912, -19.848, 63.6, 14, 0.3, 136, p, 3.1, 1.5, 3.9, tark, 4.6 L 4.5 Mw 
2021-03-27 21:03:38, -68.552, -20.997, 127.8, 9, 0.2, 234, p, 5.0, 1.8, 5.9, mabs, 3.3 L 
2021-03-27 22:09:19, -58.395, -62.313, 5.9, 4, 0.1, 209, v, 18.9, 21.7, 29.7, cris, 3.6 L 
2021-03-28 07:59:27, -71.698, -34.784, 40.7, 10, 0.3, 103, C, 3.3, 2.0, 4.3, yole, 3.3 L 
2021-03-28 08:47:29, -71.085, -35.255, 110.0, 19, 0.3, 180, J, 5.3, 3.1, 4.6, yole, 3.5 L 
2021-03-28 09:20:14, -70.357, -20.187, 27.7, 13, 0.3, 202, p, 4.5, 2.0, 2.8, tito, 3.9 L 
2021-03-28 14:18:54, -68.762, -22.347, 115.9, 12, 0.2, 147, Q, 2.6, 1.4, 3.3, eatl, 3.0 L 
2021-03-28 15:35:44, -58.395, -62.313, 5.9, 4, 0.2, 209, v, 22.4, 25.9, 34.8, eatl, 3.1 L 3.2 Ml 
2021-03-28 15:36:14, -58.336, -62.238, 10.7, 4, 0.2, 236, v, 6.0, 7.8, 4.8, eatl, 3.3 L 3.6 Ml 
2021-03-28 15:37:53, -58.330, -62.261, 8.5, 4, 0.1, 231, v, 5.9, 7.2, 5.7, eatl, 3.5 L 3.1 Ml 
2021-03-28 15:46:54, -58.369, -62.237, 11.1, 4, 0.2, 235, v, 5.4, 6.8, 3.9, eatl, 3.2 L 
2021-03-28 15:51:24, -58.365, -62.245, 10.3, 4, 0.2, 233, v, 5.8, 7.6, 4.7, eatl, 3.4 L 
2021-03-28 15:57:27, -58.346, -62.291, 5.2, 4, 0.2, 222, v, 37.7, 48.1, 58.2, eatl, 3.1 L 
2021-03-28 16:05:26, -58.326, -62.222, 10.5, 4, 0.2, 240, v, 5.4, 6.7, 4.0, eatl, 3.9 L 3.4 Ml 
2021-03-28 16:27:25, -58.363, -62.243, 11.0, 5, 0.2, 234, v, 5.4, 7.0, 4.1, eatl, 4.9 L 4.5 Mw 
2021-03-28 17:06:56, -57.958, -62.014, 8.5, 4, 0.3, 275, v, 6.3, 7.2, 4.4, thor, 3.9 L 3.3 Ml 
2021-03-28 18:12:25, -58.399, -62.310, 6.0, 4, 0.2, 210, v, 22.5, 26.4, 35.3, thor, 3.0 L 
2021-03-28 20:34:58, -70.380, -24.372, 43.4, 8, 0.3, 163, 1, 3.7, 1.9, 2.1, eatl, 3.4 L 
2021-03-28 21:19:28, -71.897, -33.735, 39.9, 18, 0.2, 273, 3, 2.4, 1.7, 2.3, thor, 3.4 L 
2021-03-28 22:26:33, -67.328, -24.132, 234.4, 7, 0.3, 297, Q, 10.9, 4.7, 10.9, nico, 3.3 L 
2021-03-28 23:18:20, -70.127, -19.566, 76.2, 10, 0.2, 165, p, 2.1, 1.1, 3.3, eatl, 3.3 L 
2021-03-28 23:40:01, -81.077, -44.663, 10.0, 9, 0.3, 276,  , 22.2, 12.3, 0.0, tito, 4.6 W 4.6 Mw 
2021-03-28 23:40:03, -81.101, -44.301, 10.0, , , , , , , , PYTH, 4.6 W 
2021-03-29 04:03:45, -71.305, -31.159, 70.2, 10, 0.2, 157, 3, 3.1, 1.4, 2.9, jaba, 3.1 L 
2021-03-29 10:01:19, -71.716, -31.998, 28.2, 23, 0.3, 186, 3, 3.8, 1.5, 5.4, jaba, 3.4 L 
2021-03-29 12:59:56, -67.165, -24.177, 192.3, 11, 0.3, 103, Q, 2.4, 3.9, 6.4, eatl, 3.9 L 
2021-03-29 14:34:37, -58.340, -62.267, 5.0, 4, 0.1, 230, v, 6.2, 4.6, 5.4, thor, 3.2 L 
2021-03-29 21:32:28, -67.259, -23.910, 249.9, 8, 0.3, 281, Q, 14.3, 4.9, 12.9, nico, 3.1 L 
2021-03-29 22:06:40, -58.423, -62.172, 12.0, 3, 0.1, 337, v, 7.5, 2.1, 2.2, nico, 3.6 L 
2021-03-29 22:40:17, -58.457, -62.295, 6.4, 3, 0.0, 310, v, 5.2, 2.5, 11.6, thor, 3.1 L 
2021-03-30 01:52:24, -69.139, -22.658, 116.5, 9, 0.3, 109, Q, 2.6, 2.3, 4.3, mdur, 3.4 L 
2021-03-30 04:59:19, -67.610, -24.256, 195.5, 8, 0.2, 305, Q, 5.5, 4.7, 5.6, mdur, 3.4 L 
2021-03-30 06:46:00, -71.700, -31.170, 32.5, 15, 0.2, 198, 3, 3.1, 1.7, 4.0, jaba, 3.0 L 
2021-03-30 10:57:12, -58.464, -62.268, 12.7, 3, 0.1, 321,  , 6.5, 9.5, 3.6, mdur, 3.0 L 
2021-03-30 12:03:02, -75.037, -39.589, 20.4, 10, 0.2, 268, J, 4.7, 3.2, 4.1, eatl, 3.0 L 
2021-03-30 13:48:26, -67.603, -24.196, 230.1, 7, 0.2, 240, Q, 9.6, 2.4, 8.9, thor, 3.1 L 
2021-03-30 17:58:52, -69.248, -24.187, 79.6, 9, 0.3, 139, 1, 2.6, 2.0, 4.3, nivo, 3.9 L 
2021-03-30 21:34:55, -68.334, -28.060, 105.1, 12, 0.2, 201, C, 4.0, 2.5, 5.7, tito, 4.3 L 
2021-03-30 23:20:39, -70.580, -24.601, 42.6, 10, 0.3, 181, 1, 4.6, 1.5, 1.7, eatl, 3.0 L 
2021-03-31 00:41:18, -68.690, -21.873, 125.9, 9, 0.3, 209, Q, 7.3, 2.3, 6.7, mdur, 3.7 L 
2021-03-31 01:05:59, -67.123, -23.743, 235.9, 7, 0.2, 281, Q, 14.7, 5.2, 16.8, jaba, 3.3 L 
2021-03-31 01:08:29, -67.599, -22.037, 208.4, 6, 0.2, 258, p, 19.6, 4.1, 23.7, mdur, 3.2 L 
2021-03-31 06:50:29, -67.398, -20.578, 230.6, 12, 0.2, 241, p, 7.0, 2.3, 7.8, harz, 4.7 L 
2021-03-31 07:26:11, -72.298, -16.518, 84.7, 8, 0.3, 264,  , 5.6, 8.7, 5.5, mdur, 4.9 L 4.7 Mw 
2021-03-31 09:23:38, -58.428, -62.306, 6.5, 4, 0.1, 208, v, 25.3, 31.2, 39.6, ndur, 3.2 L 
2021-03-31 09:48:05, -72.462, -42.038, 122.8, 15, 0.3, 110, J, 3.5, 1.5, 4.6, mdur, 3.7 L 
2021-03-31 09:52:51, -71.332, -29.236, 48.7, 13, 0.3, 104, 3, 3.0, 1.2, 2.1, ndur, 3.8 L 
2021-03-31 12:47:04, -71.354, -30.256, 56.1, 9, 0.3, 145, 3, 5.3, 1.7, 4.9, nico, 3.0 L 
2021-03-31 14:14:12, -69.412, -21.553, 70.4, 12, 0.2, 167, 1, 3.7, 1.0, 5.3, eatl, 3.7 L 
2021-03-31 15:45:25, -70.177, -21.161, 35.6, 7, 0.3, 176, p, 7.4, 1.4, 4.2, nico, 3.6 L 
2021-03-31 16:09:44, -71.042, -36.727, 144.2, 32, 0.3, 158, J, 3.3, 1.6, 3.7, eatl, 4.9 L 4.5 Mw 
2021-03-31 18:19:18, -58.357, -62.208, 11.9, 3, 0.1, 334, v, 7.5, 6.5, 2.7, thor, 3.0 L 
2021-03-31 18:50:06, -69.591, -29.026, 113.4, 11, 0.3, 132, C, 3.5, 2.0, 5.3, thor, 3.0 L 
2021-03-31 19:17:21, -58.315, -62.226, 10.4, 5, 0.2, 239, v, 5.3, 6.8, 4.2, tito, 3.6 L 
2021-03-31 19:23:25, -58.373, -62.238, 9.7, 3, 0.1, 330, v, 5.8, 6.3, 3.4, thor, 3.0 L 
2021-03-31 19:25:50, -58.352, -62.228, 10.3, 3, 0.0, 332, v, 5.1, 5.3, 2.7, thor, 3.4 L 
2021-03-31 19:27:49, -58.293, -62.220, 10.1, 4, 0.2, 241, v, 5.7, 7.3, 4.6, eatl, 3.1 L 
2021-03-31 19:31:33, -58.303, -62.236, 9.2, 4, 0.2, 237, v, 5.7, 6.6, 4.7, eatl, 3.0 L 
2021-03-31 19:32:23, -58.287, -62.213, 9.8, 4, 0.2, 242, v, 5.6, 7.0, 4.5, eatl, 3.5 L 
2021-03-31 20:37:24, -58.285, -62.220, 10.0, 4, 0.2, 241, v, 6.3, 8.1, 5.1, eatl, 3.0 L 
2021-03-31 21:07:28, -71.005, -18.540, 33.3, 7, 0.3, 258, 1, 5.7, 5.0, 4.0, nico, 3.1 L 
2021-03-31 22:19:35, -58.315, -62.304, 5.0, 4, 0.1, 220, v, 5.5, 3.6, 5.0, thor, 3.1 L 
2021-03-31 23:05:46, -58.348, -62.300, 5.3, 4, 0.2, 218, v, 8.2, 3.1, 18.0, nico, 3.0 L 
2021-04-01 01:34:21, -69.023, -19.726, 139.3, 11, 0.3, 193, Q, 5.8, 2.0, 3.5, jaba, 4.9 L 4.7 Mw 
2021-04-01 01:49:12, -58.434, -62.308, 6.3, 4, 0.1, 206, v, 27.0, 32.9, 43.7, tito, 3.8 L 
2021-04-01 01:49:11, -58.445, -62.317, 10.0, , , , , , , , PYTH, 3.4 L 
2021-04-01 06:01:50, -71.276, -29.300, 61.0, 17, 0.3, 97, 3, 4.0, 2.2, 3.4, mdur, 4.1 L 
2021-04-01 07:09:11, -67.106, -23.888, 230.0, 7, 0.2, 302, Q, 6.3, 5.1, 7.7, jaba, 3.8 L 
2021-04-01 13:21:58, -70.143, -32.854, 111.1, 14, 0.3, 191, C, 8.1, 2.6, 5.4, yole, 3.1 L 
2021-04-01 16:55:26, -68.996, -21.280, 110.7, 8, 0.2, 189, p, 7.5, 1.6, 9.6, Jere, 3.5 L 
2021-04-01 23:53:58, -69.102, -21.997, 94.8, 10, 0.3, 140, p, 6.1, 2.3, 7.0, yole, 3.2 L 
2021-04-02 02:56:16, -69.247, -20.935, 80.0, 10, 0.3, 148, p, 3.8, 1.6, 7.2, cris, 4.1 L 
2021-04-02 03:42:42, -70.949, -34.694, 98.1, 30, 0.2, 89, J, 2.7, 1.2, 2.6, tito, 4.2 L 
2021-04-02 06:17:12, -75.766, -37.988, 17.9, 12, 0.3, 271, J, 45.1, 5.2, 21.0, cris, 3.6 L 
2021-04-02 12:37:25, -68.536, -20.354, 144.1, 10, 0.3, 207, p, 6.3, 2.6, 7.0, yole, 3.3 L 
2021-04-02 13:41:56, -74.520, -47.463, 33.7, 5, 0.3, 269, J, 10.0, 3.1, 4.5, Jere, 3.0 L 
2021-04-02 18:06:17, -71.704, -32.695, 31.9, 28, 0.3, 190, 3, 2.4, 1.1, 3.9, Jere, 3.0 L 
2021-04-02 20:38:18, -74.861, -39.695, 34.4, 6, 0.3, 283, J, 5.8, 5.4, 4.5, Jere, 3.2 L 
2021-04-02 20:58:49, -69.041, -20.885, 106.2, 11, 0.2, 203, p, 3.5, 1.7, 4.9, yole, 3.1 L 
2021-04-02 23:57:42, -71.298, -31.828, 48.6, 32, 0.2, 152,  , 4.1, 0.8, 3.9, tito, 4.4 L 
2021-04-03 08:06:00, -68.597, -20.881, 11, 6, 0.2, 242, p, 3.5, 1.4, 0.0, mabs, 3.1 L 
2021-04-03 09:17:07, -73.492, -41.107, 38.6, 9, 0.2, 185, J, 4.2, 1.8, 2.7, tark, 3.9 L 
2021-04-03 10:59:47, -58.391, -62.298, 5.8, 3, 0.1, 221, v, 36.3, 44.4, 54.1, mabs, 3.0 L 
2021-04-03 11:30:28, -71.670, -32.473, 61.2, 27, 0.3, 196, 3, 3.0, 1.6, 3.0, mabs, 3.5 L 
2021-04-03 12:07:53, -70.438, -25.779, 50.4, 7, 0.3, 160, Q, 11.5, 3.1, 8.7, yole, 3.0 L 
2021-04-03 12:42:09, -58.368, -62.305, 5.6, 3, 0.2, 220, v, 80.6, 95.3, 17.8, Jere, 3.0 L 
2021-04-03 21:31:11, -70.113, -32.160, 105.4, 30, 0.3, 169, 3, 3.6, 1.1, 4.5, Jere, 3.9 L 
2021-04-03 22:42:01, -69.478, -20.493, 62.7, 9, 0.3, 141, p, 4.0, 2.8, 6.2, yole, 3.3 L 
2021-04-04 01:20:03, -82.340, -42.607, 10.0, 10, 0.2, 305,  , 333.8, 29.8, 0.0, cris, 4.7 S 
2021-04-04 03:45:41, -71.148, -28.175, 33.7, 7, 0.3, 232, C, 5.1, 2.5, 2.7, cris, 3.1 L 
2021-04-04 04:17:27, -71.595, -28.925, 19.6, 12, 0.1, 233, C, 7.4, 3.8, 11.6, cris, 4.4 L 
2021-04-04 08:08:21, -68.761, -21.238, 104.8, 8, 0.3, 199, p, 7.5, 2.0, 10.4, mabs, 3.0 L 
2021-04-04 10:08:19, -70.947, -27.419, 36.1, 7, 0.3, 185, 3, 3.9, 1.9, 5.0, tark, 3.7 L 
2021-04-04 11:44:55, -67.480, -24.179, 205.3, 5, 0.2, 307, Q, 5.3, 5.2, 7.2, tark, 3.9 L 
2021-04-04 12:09:41, -71.039, -20.527, 45.1, 9, 0.3, 216, p, 3.5, 2.2, 5.0, mabs, 3.2 L 
2021-04-04 17:50:24, -74.618, -37.385, 78.2, 11, 0.2, 251, J, 18.3, 5.4, 21.1, yolw, 3.7 L 
2021-04-05 04:25:34, -71.506, -21.193, 19.5, 10, 0.3, 260, p, 5.1, 2.5, 7.9, cris, 3.6 L 
2021-04-05 08:32:35, -67.614, -24.199, 222.3, 5, 0.3, 303, Q, 9.9, 5.0, 9.7, tark, 3.1 L 
2021-04-05 11:51:23, -73.386, -36.193, 27.7, 21, 0.2, 230, J, 2.9, 1.5, 3.1, mabs, 4.1 L 4.3 Mw 
2021-04-05 12:22:07, -71.433, -30.543, 50.1, 9, 0.3, 126, C, 3.3, 2.3, 4.3, cris, 3.0 L 
2021-04-05 18:48:36, -70.045, -22.234, 53.9, 8, 0.2, 162, Q, 4.3, 2.0, 2.4, harz, 3.9 L 
2021-04-05 21:27:44, -72.009, -38.877, 86.2, 10, 0.2, 107, J, 5.2, 1.9, 3.6, jaba, 3.7 L 
2021-04-05 22:17:52, -62.294, -62.957, 1.5, 5, 0.2, 223, v, 12.3, 4.8, 3.6, mdur, 3.6 L 
2021-04-05 22:18:04, -73.540, -42.081, 43.6, 9, 0.1, 188, J, 9.9, 1.4, 4.2, jaba, 3.1 L 
2021-04-06 01:58:05, -58.318, -62.258, 9.5, 4, 0.2, 232, v, 6.9, 10.3, 6.7, nico, 3.6 L 
2021-04-06 01:59:56, -58.306, -62.246, 9.9, 4, 0.2, 235, v, 6.3, 7.2, 4.9, thor, 4.2 L 
2021-04-06 02:26:57, -66.931, -24.142, 211.2, 9, 0.3, 102, Q, 3.3, 5.5, 9.9, nico, 4.1 L 
2021-04-06 04:27:22, -69.006, -21.107, 120.6, 12, 0.3, 152, 1, 3.6, 1.3, 6.9, thor, 3.6 L 
2021-04-06 07:58:27, -69.485, -27.935, 95.9, 11, 0.3, 191, C, 4.4, 2.6, 6.2, thor, 3.2 L 
2021-04-06 08:15:24, -68.967, -21.126, 98.2, 10, 0.3, 182, 1, 5.4, 1.8, 8.5, nico, 3.2 L 
2021-04-06 09:26:39, -66.941, -24.030, 215.3, 9, 0.3, 97, Q, 3.3, 5.3, 10.1, nico, 4.3 L 
2021-04-07 00:24:18, -68.435, -21.396, 133.1, 7, 0.2, 226, p, 7.6, 2.0, 9.8, mdur, 3.1 L 
2021-04-07 02:25:44, -71.796, -31.071, 33.3, 23, 0.3, 213, 3, 3.4, 1.2, 2.5, nico, 4.1 L 
2021-04-07 02:30:28, -66.785, -23.257, 213.9, 11, 0.3, 94, Q, 1.9, 3.0, 6.6, thor, 4.7 L 4.2 Mw 
2021-04-07 03:26:07, -68.689, -21.177, 122.8, 11, 0.3, 188, p, 4.3, 1.6, 6.1, thor, 3.0 L 
2021-04-07 08:01:57, -58.384, -62.358, 6.2, 4, 0.3, 196,  , 23.4, 25.2, 22.1, thor, 3.0 L 
2021-04-07 08:12:36, -66.916, -23.859, 206.6, 10, 0.3, 176, Q, 2.2, 3.2, 5.9, thor, 4.5 L 4.0 Mw 
2021-04-07 09:46:50, -55.810, -61.380, 15.6, 3, 0.2, 357,  , 55.5, 39.6, 99.9, thor, 3.2 L 
2021-04-07 11:49:43, -67.247, -23.978, 238.6, 8, 0.3, 282, Q, 11.9, 7.0, 12.7, nico, 3.0 L 
2021-04-07 12:42:42, -69.135, -19.959, 109.0, 11, 0.3, 164, 1, 3.1, 1.6, 4.2, thor, 3.4 L 
2021-04-07 12:59:14, -71.688, -36.099, 95.6, 24, 0.3, 116, J, 2.9, 1.8, 3.5, mdur, 3.7 L 
2021-04-07 13:22:48, -67.992, -20.773, 180.4, 12, 0.3, 228, p, 7.8, 2.4, 9.4, harz, 3.8 L 
2021-04-07 13:50:05, -71.284, -29.548, 56.1, 13, 0.2, 138, 3, 2.7, 1.3, 3.4, jaba, 3.2 L 
2021-04-07 14:46:06, -71.724, -31.537, 25.9, 19, 0.3, 201, 3, 4.1, 1.2, 3.6, mdur, 3.3 L 
2021-04-07 17:01:58, -58.401, -62.306, 5.9, 4, 0.2, 211, v, 26.8, 32.1, 42.1, jaba, 3.2 L 
2021-04-07 19:33:01, -67.241, -23.960, 256.7, 5, 0.2, 285, Q, 13.1, 5.2, 11.7, mdur, 3.4 L 
2021-04-07 21:28:20, -67.061, -23.244, 237.1, 5, 0.3, 284, Q, 20.7, 7.0, 24.7, harz, 4.2 L 
2021-04-07 23:14:27, -70.951, -36.382, 137.9, 19, 0.3, 209, J, 3.9, 3.0, 4.4, mdur, 4.9 L 4.6 Mw 
2021-04-08 01:52:35, -74.883, -39.547, 25.5, 8, 0.3, 284, J, 6.7, 3.0, 4.9, nico, 3.3 L 3.5 Mw 
2021-04-08 03:09:05, -58.289, -62.251, 5.0, 4, 0.1, 235, v, 7.5, 10.1, 10.1, nico, 3.5 L 
2021-04-08 09:05:17, -69.209, -28.914, 132.7, 13, 0.3, 212, C, 5.1, 1.8, 6.4, thor, 3.5 L 
2021-04-08 10:08:00, -68.765, -20.260, 107.3, 11, 0.3, 191, p, 4.2, 2.0, 4.9, thor, 3.0 L 
2021-04-08 21:16:55, -67.200, -23.462, 239.4, 5, 0.2, 307, Q, 14.4, 6.8, 14.0, jaba, 3.4 L 
2021-04-08 21:55:47, -67.623, -22.158, 207.1, 8, 0.3, 257, Q, 8.2, 2.5, 11.2, harz, 3.7 L 
2021-04-08 22:41:48, -69.461, -31.778, 26.6, 15, 0.2, 248, C, 4.3, 1.8, 6.6, mdur, 3.2 L 
2021-04-08 23:05:55, -67.171, -23.889, 243.9, 7, 0.2, 282, Q, 11.1, 4.9, 11.9, jaba, 3.6 L 
2021-04-09 01:41:36, -68.514, -21.593, 135.3, 12, 0.3, 181, 1, 5.1, 1.9, 6.5, nico, 3.2 L 
2021-04-09 02:02:10, -70.294, -33.812, 114.3, 33, 0.3, 83, 3, 2.6, 1.5, 2.1, thor, 4.5 L 4.6 Mw 
2021-04-09 02:51:26, -72.865, -31.335, 33.0, 14, 0.3, 248, 0, 4.8, 2.5, 3.7, nico, 3.4 L 
2021-04-09 06:53:19, -69.835, -29.685, 130.3, 24, 0.3, 168, 3, 3.4, 1.1, 3.0, thor, 4.5 L 4.3 Mw 
2021-04-09 12:46:02, -73.059, -28.648, 10.0, 9, 0.3, 270, C, 14.3, 6.7, 0.0, nico, 3.4 L 
2021-04-09 13:05:50, -67.634, -24.303, 171.2, 5, 0.2, 326, Q, 7.7, 6.1, 8.8, tark, 3.1 L 
2021-04-09 15:20:29, -67.584, -24.103, 199.2, 5, 0.2, 330, Q, 8.3, 6.3, 8.5, tark, 3.1 L 
2021-04-09 16:00:17, -72.364, -34.928, 20.8, 12, 0.3, 202, J, 3.1, 1.7, 5.2, tark, 3.1 L 
2021-04-09 16:45:39, -70.286, -32.532, 113.9, 21, 0.3, 216, 3, 5.1, 2.7, 4.3, cris, 3.3 L 
2021-04-09 16:49:34, -71.595, -30.946, 71.3, 6, 0.3, 199, 3, 5.0, 2.7, 5.2, mabs, 3.0 L 
2021-04-09 17:31:11, -69.131, -22.705, 114.7, 7, 0.2, 106, Q, 2.6, 2.5, 4.4, tark, 3.3 L 
2021-04-09 19:30:38, -69.249, -22.834, 101.9, 8, 0.3, 128, Q, 2.6, 2.9, 6.0, cris, 3.5 L 
2021-04-10 00:57:04, -71.819, -29.788, 18.5, 9, 0.3, 220, C, 8.0, 1.7, 10.7, Jere, 3.7 L 
2021-04-10 02:38:37, -58.381, -62.315, 4.6, 4, 0.2, 210,  , 8.8, 4.2, 10.7, Jere, 3.1 L 
2021-04-10 03:15:30, -58.284, -62.237, 10.0, 3, 0.1, 238, v, 6.9, 3.9, 6.0, Jere, 3.5 L 
2021-04-10 03:30:55, -58.382, -62.321, 5.8, 4, 0.3, 208, v, 24.3, 27.1, 37.7, Jere, 3.5 L 
2021-04-10 03:51:35, -58.314, -62.271, 5.0, 4, 0.2, 230, v, 15.7, 21.0, 23.0, Jere, 4.2 L 
2021-04-10 04:10:29, -67.648, -21.122, 202.7, 6, 0.2, 263, p, 14.3, 3.5, 18.4, yole, 3.5 L 
2021-04-10 04:52:31, -70.350, -25.908, 71.7, 7, 0.2, 135, 4, 4.7, 2.6, 4.8, yole, 3.0 L 
2021-04-10 07:14:01, -58.386, -62.302, 5.0, 5, 0.1, 214, v, 5.5, 2.3, 9.0, Jere, 5.1 L 5.6 W 
2021-04-10 07:31:02, -73.645, -37.927, 26.8, 18, 0.3, 180, J, 4.9, 1.9, 5.3, yole, 4.5 L 4.5 Mw 
2021-04-10 07:52:48, -73.653, -37.913, 24.9, 26, 0.3, 181, J, 4.7, 1.7, 6.8, tito, 5.3 L 5.3 Mw 
2021-04-10 10:20:53, -58.392, -62.228, 9.2, 4, 0.1, 236, v, 4.3, 5.3, 3.2, Jere, 3.0 L 
2021-04-10 12:40:57, -58.408, -62.306, 6.0, 4, 0.1, 210, v, 25.5, 31.0, 40.5, yole, 3.8 L 
